director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,duration,budget,facenumber_in_poster,imdb_score,director_name,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,actor_2_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,color,title_year,num_critic_for_reviews,aspect_ratio,movie_facebook_likes
9,1700,159,143,114,800000,1,7.2,Victor Nunez,1001437,Drama|Romance,Ashley Judd,Ruby in Paradise ,2039,2123,Todd Field,Allison Dean,desire|florida|identity|resort town|sales,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,28,English,USA,R,Color,1993,11,1.85,81
9,53,24,9,91,1000000,1,7.6,Anthony Powell,287761,Adventure|Biography|Documentary|Drama,Josh Swanson,Antarctica: A Year on Ice ,2482,86,Anthony Powell,Tom Hamann,antarctica,http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1,16,English,New Zealand,PG,Color,2013,31,1.85,4800
9,130,19,13,91,1000000,0,7.4,Morgan Neville,4946250,Documentary|Music,Sheryl Crow,20 Feet from Stardom ,9540,198,Merry Clayton,Lou Adler,backup singer|band|bechdel test passed|concert footage|singer,http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1,80,English,USA,PG-13,Color,2013,149,1.78,14000
9,2700,767,380,109,1800000,1,7.3,Maggie Greenwald,3050934,Drama|Music,Emmy Rossum,Songcatcher ,2794,4887,David Patrick Kelly,Aidan Quinn,doctor|mountain|musician|song|university,http://www.imdb.com/title/tt0210299/?ref_=fn_tt_tt_1,78,English,USA,PG-13,Color,2000,39,1.85,1700
9,3500,120,44,86,2000000,0,5.3,Chris Kentis,12555230,Drama|Horror|Mystery|Thriller,Elizabeth Olsen,Silent House ,18566,3718,Julia Taylor Ross,Eric Sheffer Stevens,bound and gagged|girl|haunted house|hearing noises|uninterrupted shot,http://www.imdb.com/title/tt1767382/?ref_=fn_tt_tt_1,154,English,France,R,Color,2011,218,1.85,4800
9,1400,1200,973,101,2400000,0,5.1,Robby Henson,978908,Drama|Horror|Mystery|Thriller,Priscilla Barnes,Thr3e ,4057,4906,Marc Blucas,Bill Moseley,bound with duct tape|flash forward|number|riddle|stalking,http://www.imdb.com/title/tt0486028/?ref_=fn_tt_tt_1,90,English,Poland,PG-13,Color,2006,25,2.35,250
9,5100,1200,860,112,2500000,0,7.6,Joshua Tickell,173783,Documentary,Woody Harrelson,Fuel ,578,7552,Larry David,Larry Hagman,alternative energy|energy|fuel|green|oil,http://www.imdb.com/title/tt1294164/?ref_=fn_tt_tt_1,34,English,USA,Not Rated,Color,2008,14,1.85,588
9,4200,402,222,113,2700000,1,7.1,Victor Nunez,9054736,Drama,Jessica Biel,Ulee's Gold ,5744,4987,Patricia Richardson,Peter Fonda,beekeeper|bound and gagged|dysfunctional family|man with glasses|tied to a chair,http://www.imdb.com/title/tt0120402/?ref_=fn_tt_tt_1,57,English,USA,R,Color,1997,61,1.66,381
9,3500,904,779,82,3000000,4,3.9,Christian Sesma,,Thriller,Luke Goss,AWOL-72 ,520,7592,Brooke Newton,Bokeem Woodbine,police officer|police officer taken hostage,http://www.imdb.com/title/tt2048865/?ref_=fn_tt_tt_1,8,English,USA,R,Color,2015,6,,398
9,3900,3800,1100,102,3000000,1,6.9,Matthew Bright,,Comedy|Crime|Drama|Thriller,Kiefer Sutherland,Freeway ,22246,10463,Guillermo Díaz,Reese Witherspoon,freeway|nightmare|police|school|trailer park,http://www.imdb.com/title/tt0116361/?ref_=fn_tt_tt_1,196,English,USA,R,Color,1996,65,1.85,2400
9,2100,71,65,113,3000000,1,5.4,David Raynr,19184015,Biography|Comedy|Documentary,Martin Lawrence,Martin Lawrence Live: Runteldat ,1466,2259,Mikki Padilla,Nancy O'Dell,actor name in title|colon in title|four word title|live performance|satire,http://www.imdb.com/title/tt0327036/?ref_=fn_tt_tt_1,35,English,USA,R,Color,2002,24,1.85,63
9,11000,8000,2700,98,3500000,4,6.4,Adam Rapp,101228,Comedy|Drama,Zooey Deschanel,Winter Passing ,7228,22709,Ed Harris,Will Ferrell,love|michigan|musician|novelist|student,http://www.imdb.com/title/tt0380817/?ref_=fn_tt_tt_1,53,English,USA,R,Color,2005,50,1.85,414
9,61,9,4,112,4000000,1,7.9,Anna Muylaert,375723,Comedy|Drama,Alex Huszar,The Second Mother ,7025,76,Luis Miranda,Regina Casé,brazil|exam|housekeeper|northeast region of brazil|portuguese language,http://www.imdb.com/title/tt3742378/?ref_=fn_tt_tt_1,26,Portuguese,Brazil,R,Color,2015,111,2.35,3700
9,636,210,71,92,5000000,0,6.7,Émile Gaudreault,6239558,Comedy|Drama,Paul Sorvino,Mambo Italiano ,5548,1033,Claudia Ferri,Luke Kirby,gay|immigrant|italian|police|police officer,http://www.imdb.com/title/tt0330602/?ref_=fn_tt_tt_1,67,English,Canada,R,Color,2003,67,1.85,352
9,4700,3300,2800,85,6000000,1,7.2,Greg Marcks,,Comedy|Crime|Drama,Jason Segel,11:14 ,38273,19500,Ben Foster,Patrick Swayze,convenience store|multiple perspectives|murder|paramedic|van,http://www.imdb.com/title/tt0331811/?ref_=fn_tt_tt_1,133,English,USA,R,Color,2003,68,1.85,2600
9,1000,433,368,102,6500000,0,6.5,Ian Sharp,,Action|Adventure|Drama|Western,Ray Winstone,Tracker ,2892,1904,Temuera Morrison,Jed Brophy,one word title,http://www.imdb.com/title/tt1414378/?ref_=fn_tt_tt_1,18,English,New Zealand,R,Color,2010,12,2.35,830
9,7700,3500,2100,95,8500000,2,5.6,Henry Hobson,131175,Drama|Horror,Arnold Schwarzenegger,Maggie ,30219,15185,Aiden Flowers,Abigail Breslin,father daughter relationship|playing against type|post apocalypse|protective father|zombie apocalypse,http://www.imdb.com/title/tt1881002/?ref_=fn_tt_tt_1,200,English,USA,PG-13,Color,2015,256,2.35,22000
9,6800,5100,4000,94,10000000,1,5.2,Sarik Andreasyan,,Action|Crime|Drama|Thriller,Lance E. Nichols,American Heist ,12372,23732,Hayden Christensen,Adrien Brody,bank|critically bashed|heist|mechanic|prison,http://www.imdb.com/title/tt2923316/?ref_=fn_tt_tt_1,42,English,Canada,R,Color,2014,30,,1700
9,4500,4500,1200,96,10000000,1,4.7,Jamie Blanks,20384136,Horror|Mystery|Thriller,David Boreanaz,Valentine ,20467,12602,Denise Richards,Katherine Heigl,dance|nosebleed|revenge|valentine|valentine's day,http://www.imdb.com/title/tt0242998/?ref_=fn_tt_tt_1,371,English,USA,R,Color,2001,120,2.35,1300
9,12000,11000,1700,96,10000000,1,5.6,Scott Kalvert,6044618,Action|Crime|Drama,Norman Reedus,Deuces Wild ,6200,31361,Matt Dillon,James Franco,1950s|drug overdose|gang|gang war|new york city,http://www.imdb.com/title/tt0231448/?ref_=fn_tt_tt_1,92,English,USA,R,Color,2002,38,2.35,398
9,6600,2500,2100,99,14000000,4,5.5,Jamie Blanks,38048637,Horror|Mystery|Thriller,Jared Leto,Urban Legend ,47814,19900,Michael Rosenbaum,Joshua Jackson,campus|death|friend|professor|urban legend,http://www.imdb.com/title/tt0146336/?ref_=fn_tt_tt_1,426,English,USA,R,Color,1998,101,2.35,1400
9,1300,595,417,76,15000000,0,2.8,Steve Gomer,11144518,Adventure|Family,David Joyner,Barney's Great Adventure ,2724,2439,Kyla Pratt,Trevor Morgan,apostrophe in title|critically bashed|hit on the head with a ball|punctuation in title|tyrannosaurus rex,http://www.imdb.com/title/tt0120598/?ref_=fn_tt_tt_1,53,English,Canada,G,Color,1998,24,1.85,436
9,11000,5900,3900,94,15000000,4,5.5,David Raynr,8735529,Comedy|Drama|Romance,James Franco,Whatever It Takes ,8055,26924,Manu Intiraymi,Aaron Paul,male objectification|manipulative behavior|modern day adaptation|narcissistic woman|promiscuous woman,http://www.imdb.com/title/tt0202402/?ref_=fn_tt_tt_1,89,English,USA,PG-13,Color,2000,50,1.85,816
9,4700,1800,599,100,16000000,0,7,Josef Rusnak,15500000,Mystery|Sci-Fi|Thriller,Vincent D'Onofrio,The Thirteenth Floor ,51996,8889,Gretchen Mol,Dennis Haysbert,amnesia|barricade|letter|time|virtual reality,http://www.imdb.com/title/tt0139809/?ref_=fn_tt_tt_1,302,English,Germany,R,Color,1999,111,2.35,4700
9,818,636,503,87,17000000,1,5.1,John Hoffman,37566230,Comedy|Drama|Family|Fantasy|Sci-Fi,Liam Aiken,Good Boy! ,3407,2164,Kevin Nealon,Molly Shannon,dog|friend|neighborhood|planet|star,http://www.imdb.com/title/tt0326900/?ref_=fn_tt_tt_1,48,English,USA,PG,Color,2003,52,1.85,309
9,5100,3300,623,114,17000000,1,6.5,Rowdy Herrington,30050028,Action|Thriller,Sam Elliott,Road House ,42987,10884,Ben Gazzara,Patrick Swayze,bikini|cult film|fired from the job|martial arts|violence,http://www.imdb.com/title/tt0098206/?ref_=fn_tt_tt_1,201,English,USA,R,Color,1989,83,2.35,9500
9,8500,2400,1800,96,20000000,0,5.9,Mennan Yapo,47852604,Drama|Mystery|Thriller,Sandra Bullock,Premonition ,62364,14525,Julian McMahon,Peter Stormare,car|car accident|housewife|sheriff|suburb,http://www.imdb.com/title/tt0477071/?ref_=fn_tt_tt_1,337,English,USA,PG-13,Color,2007,184,2.35,2800
9,3300,1300,997,110,20000000,19,5,Benson Lee,8888355,Drama|Music,Josh Holloway,Battle of the Year ,7894,7777,Chris Brown,Josh Peck,3 dimensional|box office flop|critically bashed|dancing,http://www.imdb.com/title/tt1532958/?ref_=fn_tt_tt_1,25,English,USA,PG-13,Color,2013,65,1.85,4300
9,23000,3100,2100,93,24000000,2,3.9,Steve Boyum,4308981,Comedy|Family,Paul Walker,Meet the Deedles ,2265,29636,Robert Englund,Dennis Hopper,accidental kiss|eating a worm|park|worm|yellowstone national park,http://www.imdb.com/title/tt0120645/?ref_=fn_tt_tt_1,37,English,USA,PG,Color,1998,18,,839
9,3900,3800,1900,121,25000000,2,6.2,Jonathan English,,Action|Adventure|History|Romance,Paul Giamatti,Ironclad ,34338,17187,James Purefoy,Kate Mara,castle|england|king|knight|templar,http://www.imdb.com/title/tt1233301/?ref_=fn_tt_tt_1,103,English,UK,R,Color,2011,91,2.35,7500
9,1600,1400,1200,103,29000000,0,6.2,Rupert Wainwright,50041732,Horror,Jonathan Pryce,Stigmata ,54390,8304,Gabriel Byrne,Patricia Arquette,catholic|priest|stigmata|vatican|wound,http://www.imdb.com/title/tt0145531/?ref_=fn_tt_tt_1,398,English,USA,R,Color,1999,131,2.35,2600
9,8700,7800,567,85,30000000,0,7.5,Steve Box,56068547,Animation|Comedy|Family|Mystery|Sci-Fi,Ralph Fiennes,The Curse of the Were-Rabbit ,98160,17645,Mark Gatiss,Helena Bonham Carter,competition|giant vegetable|pest control|stop motion animation|vegetable,http://www.imdb.com/title/tt0312004/?ref_=fn_tt_tt_1,307,English,UK,G,Color,2005,209,1.85,1400
9,15000,5100,4500,87,50000000,0,4.2,Tom Dey,33643461,Comedy|Family,Emma Stone,Marmaduke ,11257,40461,Lee Pace,Sam Elliott,dog|great dane|rivalry|talking animal|talking cat,http://www.imdb.com/title/tt1392197/?ref_=fn_tt_tt_1,65,English,USA,PG,Color,2010,98,2.35,2600
9,14000,11000,11000,95,50000000,2,5.6,Tom Dey,88658172,Comedy|Romance,Bradley Cooper,Failure to Launch ,58412,50667,Zooey Deschanel,Matthew McConaughey,friend|intervention|moving|secret|slacker,http://www.imdb.com/title/tt0427229/?ref_=fn_tt_tt_1,242,English,USA,PG-13,Color,2006,143,2.35,2000
9,6500,3300,2600,110,55000000,2,6.6,Tom Dey,56932305,Action|Adventure|Comedy|Western,Jackie Chan,Shanghai Noon ,96690,15539,Lucy Liu,Owen Wilson,19th century|chinese|princess|rescue|travel,http://www.imdb.com/title/tt0184894/?ref_=fn_tt_tt_1,293,English,USA,PG-13,Color,2000,146,2.35,1100
9,12000,11000,7500,85,100000000,0,6.8,Ash Brannon,58867694,Animation|Comedy|Family|Sport,Jeff Bridges,Surf's Up ,54077,34690,Shia LaBeouf,Zooey Deschanel,chicken|competition|island|penguin|surfing,http://www.imdb.com/title/tt0423294/?ref_=fn_tt_tt_1,112,English,USA,PG,Color,2007,154,1.85,1700
10,353,12,10,91,450000,4,5.9,Matty Rich,2712293,Crime|Drama,Lawrence Gilliard Jr.,Straight Out of Brooklyn ,475,380,Matty Rich,George T. Odom,domestic violence|housing project|new york city|poverty|racism,http://www.imdb.com/title/tt0102989/?ref_=fn_tt_tt_1,11,English,USA,R,Color,1991,8,1.85,123
10,1100,610,172,81,609000,2,7.8,Mark Sandrich,3000000,Comedy|Musical|Romance,Fred Astaire,Top Hat ,13269,1924,Edward Everett Horton,Ginger Rogers,dance|dancer|dancing|horse|tap dancing,http://www.imdb.com/title/tt0027125/?ref_=fn_tt_tt_1,98,English,USA,Approved, Black and White,1935,66,1.37,1000
10,1700,102,7,97,1000000,0,7.3,Paul Crowder,144431,Documentary|Sport,Matt Dillon,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,1290,1818,Marv Albert,Pelé,new york|new york cosmos|professional sports|soccer|soccer team,http://www.imdb.com/title/tt0489247/?ref_=fn_tt_tt_1,13,English,UK,PG-13,Color,2006,40,1.85,587
10,2900,353,186,167,1000000,3,6.2,Khalid Mohamed,610991,Drama|Romance,Hrithik Roshan,Fiza ,2715,3673,Manoj Bajpayee,Karisma Kapoor,mumbai riots|politician|riot|suicide|tragic event,http://www.imdb.com/title/tt0248012/?ref_=fn_tt_tt_1,19,Hindi,India,, Black and White,2000,1,2.35,92
10,3300,1700,1200,91,2000000,3,5.7,James Cox,,Comedy|Drama,Anna Paquin,Straight A's ,3605,8854,Luke Wilson,Ryan Phillippe,addict|paternity|rascal|swimming pool|texas,http://www.imdb.com/title/tt2024506/?ref_=fn_tt_tt_1,20,English,USA,R,Color,2013,12,,1100
10,2300,509,284,119,2160000,0,7.5,Tay Garnett,,Drama,Gregory Peck,The Valley of Decision ,1314,3790,Greer Garson,Jessica Tandy,immigrant|maid|steel mill|strike|union,http://www.imdb.com/title/tt0038213/?ref_=fn_tt_tt_1,29,English,USA,Passed, Black and White,1945,7,1.37,68
10,2100,371,52,90,2500000,2,6,Jon Knautz,,Action|Comedy|Horror,Robert Englund,Jack Brooks: Monster Slayer ,5187,2658,Daniel Kash,Rachel Skarsten,cult film|demon|monster slayer|uncle|vomiting,http://www.imdb.com/title/tt0816539/?ref_=fn_tt_tt_1,46,English,Canada,R,Color,2007,95,1.85,870
10,5200,1200,655,100,2500000,7,6.6,Tim Boxell,118666,Drama,Pete Postlethwaite,Valley of the Heart's Delight ,91,7464,Bruce McGill,Gabriel Mann,,http://www.imdb.com/title/tt0472200/?ref_=fn_tt_tt_1,3,English,USA,,Color,2006,3,1.85,144
10,1500,1100,756,99,3150000,0,5.5,Jon Knautz,,Horror|Thriller,Ali Cobrin,Girl House ,4948,4672,Camren Bicondova,Slaine,college student|disfigured face|house|suicide|website,http://www.imdb.com/title/tt2577172/?ref_=fn_tt_tt_1,33,English,Canada,,Color,2014,63,2.35,969
10,1400,189,131,86,3400000,0,4.6,Huck Botko,535249,Comedy,Sunny Leone,The Virginity Hit ,3467,2168,Krysta Rodriguez,Matt Bennett,masturbation|porn star|sex lesson from a prostitute|spreadeagle|topless,http://www.imdb.com/title/tt1695994/?ref_=fn_tt_tt_1,13,English,USA,R,Color,2010,46,1.85,974
10,3000,1100,273,85,3500000,0,6,Michael Gornick,14000000,Comedy|Fantasy|Horror|Thriller,George Kennedy,Creepshow 2 ,15956,4717,Holt McCallany,Tom Savini,anthology|hit and run|hit by a car|living statue|melting woman,http://www.imdb.com/title/tt0092796/?ref_=fn_tt_tt_1,118,English,USA,R,Color,1987,95,1.85,1000
10,2400,1400,507,104,4000000,0,6,Richard Raymond,143653,Biography|Drama,Freida Pinto,Desert Dancer ,1177,5081,Tom Cullen,Nazanin Boniadi,dance|dancer|dancing|desert|iran,http://www.imdb.com/title/tt2403393/?ref_=fn_tt_tt_1,10,English,UK,PG-13,Color,2014,31,2.35,2100
10,852,707,704,89,5000000,0,4.4,Stiles White,50820940,Fantasy|Horror,Lin Shaye,Ouija ,31915,5056,Daren Kagasoff,Shelley Hennig,death of girlfriend|funeral|ghost|ouija|spirit,http://www.imdb.com/title/tt1204977/?ref_=fn_tt_tt_1,159,English,USA,PG-13,Color,2014,183,2.35,18000
10,3500,3500,2300,104,5000000,0,6.6,James Cox,1056102,Crime|Drama|Mystery|Thriller,Val Kilmer,Wonderland ,18792,16615,Dylan McDermott,Josh Lucas,murder|police|police investigation|porn star|robbery,http://www.imdb.com/title/tt0335563/?ref_=fn_tt_tt_1,153,English,USA,R,Color,2003,91,1.85,1000
10,5100,3000,2200,106,6000000,4,6.3,Gary Hardwick,27457409,Comedy|Drama,Shemar Moore,The Brothers ,3198,15519,Morris Chestnut,Julie Benz,african american|commitment|friend|friendship|playboy,http://www.imdb.com/title/tt0250274/?ref_=fn_tt_tt_1,43,English,USA,R,Color,2001,52,1.85,478
10,4500,963,545,89,7300000,0,8,Vincent Paronnaud,4443403,Animation|Biography|Drama|War,Sean Penn,Persepolis ,70194,6254,Gena Rowlands,Catherine Deneuve,dream|girl|iran|islamic revolution|revolution,http://www.imdb.com/title/tt0808417/?ref_=fn_tt_tt_1,158,French,France,PG-13,Color,2007,242,1.85,14000
10,11000,2100,108,80,8000000,0,7.6,Luc Jacquet,77413017,Documentary,Morgan Freeman,March of the Penguins ,45984,13318,Sofie Gråbøl,Amitabh Bachchan,chick|emperor penguin|journey|ocean|penguin,http://www.imdb.com/title/tt0428803/?ref_=fn_tt_tt_1,331,French,France,G,Color,2005,169,1.85,2500
10,10000,6400,1300,98,8000000,0,6.6,Gregory Widen,16115878,Action|Fantasy|Horror|Mystery|Thriller,Viggo Mortensen,The Prophecy ,24438,21133,Elias Koteas,Christopher Walken,angel|corpse|girl|heaven|soul,http://www.imdb.com/title/tt0114194/?ref_=fn_tt_tt_1,194,English,USA,R,Color,1995,56,2.35,2900
10,8700,7700,3000,110,13500000,3,6.9,Saul Dibb,13823741,Biography|Drama|History|Romance,Ralph Fiennes,The Duchess ,61777,22820,Dominic Cooper,Keira Knightley,duchess|duke|heir|infidelity|marriage,http://www.imdb.com/title/tt0864761/?ref_=fn_tt_tt_1,140,English,UK,PG-13,Color,2008,194,2.35,4200
10,4200,3700,1700,95,14000000,2,5.7,Kevin Bray,25482931,Action|Comedy|Crime|Thriller,Tommy Flanagan,All About the Benjamins ,9693,12321,Ice Cube,Eva Mendes,black comedy|bounty hunter|diamond|machismo|money,http://www.imdb.com/title/tt0278295/?ref_=fn_tt_tt_1,33,English,USA,R,Color,2002,40,2.35,530
10,15000,6600,1500,97,14000000,3,6.3,James Cox,,Crime|Drama,Jake Gyllenhaal,Highway ,5182,26340,Jeremy Piven,Jared Leto,1990s|homoeroticism|reference to kurt cobain|road trip|year 1994,http://www.imdb.com/title/tt0165361/?ref_=fn_tt_tt_1,67,English,USA,R,Color,2002,12,2.35,912
10,7500,2900,1100,89,15000000,8,4.6,Sara Sugarman,29302097,Comedy|Family|Music|Romance,Megan Fox,Confessions of a Teenage Drama Queen ,23408,13667,Alison Pill,Lindsay Lohan,band|friend|new york city|suburb|teenager,http://www.imdb.com/title/tt0361467/?ref_=fn_tt_tt_1,105,English,Germany,PG,Color,2004,74,1.85,810
10,2800,826,622,100,15000000,2,6.4,Peter Atencio,20566327,Action|Comedy,Luis Guzmán,Keanu ,15385,5758,Will Forte,Nia Long,car chase|gangsta|gun fight|hitman|kitten,http://www.imdb.com/title/tt4139124/?ref_=fn_tt_tt_1,84,English,USA,R,Color,2016,129,2.35,9200
10,1900,1200,172,118,15000000,2,6.4,Ray Lawrence,399879,Crime|Drama|Mystery|Thriller,Laura Linney,Jindabyne ,5772,3478,John Howard,Gabriel Byrne,camp|fishing|fishing trip|river|town,http://www.imdb.com/title/tt0382765/?ref_=fn_tt_tt_1,115,English,Australia,R,Color,2006,75,2.35,302
10,890,578,574,91,15600000,3,4.5,Jesse Vaughan,13571817,Comedy|Drama|Romance|Sport,Vivica A. Fox,Juwanna Mann ,5312,3104,Kevin Pollak,Jenifer Lewis,basketball|dodge viper|hit in the crotch|male nudity|the star spangled banner,http://www.imdb.com/title/tt0247444/?ref_=fn_tt_tt_1,40,English,USA,PG-13,Color,2002,32,1.85,939
10,3300,1400,1000,101,16000000,2,5.1,Stewart Hendler,11956207,Horror|Mystery,Jamie Chung,Sorority Row ,24012,7842,Julian Morris,Briana Evigan,prank gone wrong|scantily clad female|shotgun|sorority house|stabbed in the neck,http://www.imdb.com/title/tt1232783/?ref_=fn_tt_tt_1,126,English,USA,R,Color,2009,167,2.35,1700
10,2300,866,147,125,17000000,1,7.7,Philip Saville,4068087,Biography|Drama|History,Christopher Plummer,The Visual Bible: The Gospel of John ,2164,3581,Alan Van Sprang,Henry Ian Cusick,1st century|based on the bible|miracle|religion|resurrection,http://www.imdb.com/title/tt0377992/?ref_=fn_tt_tt_1,74,English,Canada,PG-13,Color,2003,25,1.85,1200
10,2600,1200,716,91,20000000,3,4.5,Les Mayfield,8104069,Action|Comedy|Crime,Lucy Liu,Code Name: The Cleaner ,9785,6500,Callum Rennie,Mark Dacascos,comic violence|hand to hand combat|kung fu|talking to self in mirror|violence,http://www.imdb.com/title/tt0462229/?ref_=fn_tt_tt_1,26,English,USA,PG-13,Color,2007,53,1.85,233
10,1000,559,541,90,25000000,0,6.8,Bibo Bergeron,,Adventure|Animation|Comedy|Fantasy|Music|Romance,Adam Goldberg,A Monster in Paris ,15790,3243,François Cluzet,Bob Balaban,belle epoque|city name in title|monster|paris france,http://www.imdb.com/title/tt0961097/?ref_=fn_tt_tt_1,40,French,France,PG,Color,2011,63,1.85,3200
10,3100,483,472,102,25000000,3,6.2,Daniel Lee,,Action|Drama|History|War,Maggie Q,Three Kingdoms: Resurrection of the Dragon ,5154,4213,Sammo Kam-Bo Hung,Andy Lau,art of war|china|civil war|female warrior|musician,http://www.imdb.com/title/tt0882978/?ref_=fn_tt_tt_1,29,Mandarin,China,R,Color,2008,29,2.35,314
10,690,24,19,133,25000000,15,7.6,Kay Pollak,9910,Comedy|Drama|Music|Romance,Michael Nyqvist,As It Is in Heaven ,13543,774,Nils-Anders Vallgårda,Frida Hallgren,amazing grace the hymn|choir|heart attack|hometown|skidding truck,http://www.imdb.com/title/tt0382330/?ref_=fn_tt_tt_1,94,Swedish,Sweden,,Color,2004,34,1.85,4400
10,3000,2800,2000,75,32000000,0,6.9,Mark Dindal,3562749,Animation|Comedy|Family|Fantasy|Musical,George Kennedy,Cats Don't Dance ,5600,14494,Frank Welker,Don Knotts,animal|cat|child star|hollywood|star,http://www.imdb.com/title/tt0118829/?ref_=fn_tt_tt_1,49,English,USA,G,Color,1997,18,1.33,643
10,7200,3500,1900,83,33000000,2,5.5,Les Mayfield,8326035,Action|Comedy|Crime,Samuel L. Jackson,The Man ,21933,14819,Anthony Mackie,Luke Goss,buddy comedy|criminal|gun smuggling|mistaken identity|salesman,http://www.imdb.com/title/tt0399327/?ref_=fn_tt_tt_1,76,English,Germany,PG-13,Color,2005,72,1.85,676
10,18000,2900,2700,97,33000000,0,5.3,Joe Charbanic,28927720,Crime|Horror|Mystery|Thriller,Keanu Reeves,The Watcher ,22220,25488,Marisa Tomei,James Spader,fbi|murder|scene of the crime|serial killer|therapy,http://www.imdb.com/title/tt0204626/?ref_=fn_tt_tt_1,181,English,USA,R,Color,2000,103,1.85,463
10,6400,3500,2200,94,35000000,2,6,Les Mayfield,13264986,Action|Western,Colin Farrell,American Outlaws ,12077,20268,Ali Larter,Gabriel Macht,legend|old west|outlaw|railroad|stealing from the rich,http://www.imdb.com/title/tt0244000/?ref_=fn_tt_tt_1,162,English,USA,PG-13,Color,2001,44,1.85,433
